cipher -->  Rotor: 423510700 --> rjaekmnzdqdwqdddueaddaqqwddvunjcpseaswovmdrvzovouojmjxqhmluucoppd --> Plugs:['iq', 'am', 'hu', 'np', 'kt'] --->  rjmemapiridpiaddhemyjswidydcholyzsedswanairrmovfmotasxiualhiconnd
cipher -->  Rotor: 402520810 --> zakimsawgtiiucyizawfpvigmaeifwhavvapzalncsuvzavmstrkvuiagvmzuokix --> Plugs:['eu', 'dz', 'fo', 'mn', 'kr'] --->  tarinsawgtyeecridawoqligcdxmowhaevaydalzchecdavnstsdheiagveveeriv
cipher -->  Rotor: 404513817 --> wrdnoqmdqaslojexkbbaoleksxwgxnkcxzmsxotxkowerkxxxkkmsxmlmqgktvnei --> Plugs:['kt', 'hx', 'ad', 'es', 'lr'] --->  zlanoqrdcperoishtbyderstehughmtchzyehowjtodsldhthttmehormeytkinsi
cipher -->  Rotor: 417605221 --> glichzddieyenigtjzedddwmiidlvdnzbwkyihcsedjbktxdmkefdadnetgucewty --> Plugs:['bg', 'jo', 'rz', 'is', 'fp'] --->  beschrtdsewensniorelddimssulzdnmgekyseciedogeeudmmegdadnltbucemti
cipher -->  Rotor: 423602311 --> hprmxaqixqghfjldjicjnjcjvsljbekqjwjbstanizyveizraqjjjmgvrwjjqylsa --> Plugs:['jt', 'hq', 'bo', 'fl', 'kx'] --->  qprmiahiltyqljfdtittdtctvsftsevhtioostsgiznveiprtatitmevgitthyssc
cipher -->  Rotor: 410601702 --> sraqwuzyymaaxzxbyipauqtbayhtyyiayaptheuyacmafbhskrvsqtuyeiyozlixm --> Plugs:['dq', 'sy', 'gv', 'xz', 'mp'] --->  yhatoumsspafzxxtsihaudedashtssraoaatheusaceafjhyersydauseaponeiep
cipher -->  Rotor: 415614822 --> mmnkkoflfsqfbpnsflfrhfaowstlxfxfsegsxkkamlseseywravcmfjavgnlefgsn --> Plugs:['kp', 'ef', 'lo', 'bx', 'cq'] --->  vmupjveoergebknseodreetlwstobeiesttsbppymohfsfywhovemeciounofewso
cipher -->  Rotor: 401722115 --> pflsjzoguuodghdlgbofdtsnlltllfcyyarlcquxojlawawoedlljmaatgscgllpi --> Plugs:['el', 'rx', 'iz', 'mw', 'fj'] --->  jjesfiogurdughhetyftdtsneeieujcedarefeurufdavayoldrefwratascgeepd
cipher -->  Rotor: 407710112 --> ymqujunpwgtujbicntnytjqzsjgoocjuocyotqyynoqwoofnciqjwzkxocngyvnxg --> Plugs:['en', 'pq', 'cl', 'iy', 'kz'] --->  xmsubgeqwstufbuleteyajqksdgoolotolidtpifepphcofewypjwanwolerivexg
cipher -->  Rotor: 405722618 --> yrxcgihrrxegnhfcbigllnhpaugwzrnhafphdmmhzxuithfeunhhbbhlzjrmhazch --> Plugs:['eh', 'bc', 'gr', 'kx', 'jw'] --->  lrebrtegokhrhefoiealmnepaugjugnealyenlotbkwitevhureeccerkngmeadbe
cipher -->  Rotor: 414717618 --> fceijqtvjjarakqcngoxfoipajgjkkknxjwkdzpqgeaunopplakeaeknajokdnojq --> Plugs:['jt', 'ks', 'en', 'gh', 'cy'] --->  itoiteqvjtarngqdehoxtoiparhtussextwudpygheaiecoplasnarspatordeotq
cipher -->  Rotor: 404808101 --> spulvolizoalhkqrtlbflgblleolwfgmlussyrrxxtlswwcpefcrluwbipltgndxl --> Plugs:['lt', 'iw', 'bq', 'kv', 'ep'] --->  reuhiotwzcathabrmmqafgcdtpotifmstwsserrplltswiceeacrtusqxetlanort
cipher -->  Rotor: 408808114 --> aybgbulinbgjwmbdvaicbclabblbkbbaxobslddsmigkyzbklrpzirpmsuhjmykpg --> Plugs:['be', 'fm', 'gv', 'lt', 'do'] --->  dmegeutinvelwoengaicectseetekeeashestoosfivkyzektftfirifzufjoidsa
cipher -->  Rotor: 410824107 --> dcpxtsbebsjdskyiqviwdbcwbkjhqgbeusdteeydbtfdnegubekecjegeeyvpbuja --> Plugs:['hj', 'rv', 'im', 'gq', 'xz'] --->  dipyesbevshaskrngroodbcdbkxjbqoayslteyodbtwdcesuterecheqeayrabuea
cipher -->  Rotor: 420807201 --> mllbkunltbhnvntpvllzhbtlxzzvhsaenplbdbmipqcqojldhenmjbdnntmlluhzi --> Plugs:['be', 'iu', 'oz', 'kr', 'dt'] --->  lllerinldehnvonpvllapadlfobrhsagnkletemqpqcqajlthenstetnidcllhaou
cipher -->  Rotor: 415819306 --> bfleinkimnanmliimxjljikictjdqoawxdomiyytgfhzlwatfjkifipfmeejiinnm --> Plugs:['jl', 'gk', 'ot', 'em', 'rw'] --->  cujmingietapeaistiljtigicotdttarodtexcynvfhzjrmoflcefihfemmliinne
cipher -->  Rotor: 408800611 --> zxehogkeudnozdledsupzsmyfcxqdoegdnohseplcyedmhtiehfedffodwefxefla --> Plugs:['mt', 'hr', 'fn', 'ls', 'cg'] --->  zrmroghevznctestdlupzltynabqdoecifouleisgwertimieryedntadwefxensu
cipher -->  Rotor: 500100422 --> zhhmewiyejjxeblkrstbretbgwhehvygfeyxyykreefhhcajvptheztqerpepbvqj --> Plugs:['gy', 'di', 'ho', 'cm', 'av'] --->  zwwhesdmyjjddblorstrretrywoeovgepegxggereefofmvtaprhevteereecvadj
cipher -->  Rotor: 523106609 --> njwmrftrwrkfelfxqbrcjrflmjyprpryjleymiqwovbzkmwykffhrjjykeqrywfea --> Plugs:['dk', 'er', 'ij', 'ty', 'hm'] --->  siwhefyeledtrsfxqbesmeflhiopxpegdlrthidbovbzchetdfbmepitdrmettfra
cipher -->  Rotor: 506106701 --> uwsguiretbrddfuzddyydgnqvlldwuejjpzudmtjjrulwzurwptdirzgdkasdfldk --> Plugs:['oz', 'de', 'gm', 'jq', 'fv'] --->  gisasirdtbunevfeeeyyemneflleouaqypouentqqrulwotrvpiwiromekusbhlpe
cipher -->  Rotor: 507218116 --> vlllwvuvgblrdnabxawabpvbdfoqxibjsyvyuvtvtvbiafuopdwabcsuwbibbcyut --> Plugs:['ev', 'bs', 'jm', 'qy', 'hx'] --->  vlloreneuslidnashayaspendfoyyiemiktquggetefiaknototasdbuoeispchrt
cipher -->  Rotor: 507205312 --> kxfrdufdjgloukryjhydxmzxrdfkvdsjylzlddcfbmelffbdmdoqzzbxyzjyxufzb --> Plugs:['ex', 'jt', 'bg', 'do', 'iz'] --->  fffroufotblduogwthqcemierofkoosaysplohcfgmelsfwompdeiigesseyereig
cipher -->  Rotor: 511218410 --> wjyzezyevehdhwbhddodzdiwsyvcdyddixexgtxscxtxajwezclypegwvixfxezqe --> Plugs:['nz', 'aw', 'jr', 'km', 'ov'] --->  aryienytoehehalhttvdadihscecueddhxempoxisituwrsoncuepegaoixxpenre
cipher -->  Rotor: 509217625 --> ssmaiszikxzlgxmbizrarffkbzfrkkyolkfkjtglbklsygfkflbmjtfgsdrkugxuz --> Plugs:['ek', 'gt', 'mu', 'fr', 'is'] --->  jjuasiksexutteueszfbqtregzfreeyeferejgtsbelinererlaungrtidfemtxmu
cipher -->  Rotor: 513202608 --> ibjxgwgwuvdjggbduxqzdlxzwrxggpxxoiwhegxdagijzuylxjpcbibnxukjkxhyy --> Plugs:['ex', 'cu', 'aj', 'wz', 'ls'] --->  jbjegnoncrdalgldnuswdnewdresuleeoivhynedtgwawmoteaputinserkakehyy
cipher -->  Rotor: 506318103 --> hqiqkkitqiputeivgeksvsjpjunqvlkvxfvhbtattxemttdkkzqbtvruwkuxqttnx --> Plugs:['aq', 'ox', 'dv', 'fr', 'et'] --->  laiwekiwaitueeidgtrsdsjjjumadcldorshbeqeeoqmeevtlzaredfuwhroehetc
cipher -->  Rotor: 515319211 --> ndvpxbnnbyqnpbfyitnnirsbftpvvdfzzjbbtwrrmpzllewrrpswnqnxnntbllzgl --> Plugs:['bo', 'gx', 'er', 'qz', 'fy'] --->  savpuonnofxnpoulituniesoytivvdmqqlyotweempollrwelhspndngsdtollext
cipher -->  Rotor: 510312620 --> ceisuhpmmggsueujbhiamzeshsxkuzyqusquzcyeakuwzyuiifpuqdiuycmiaohis --> Plugs:['ru', 'ai', 'lx', 'mw', 'qz'] --->  ceashhpqwagarebjcuhawiesesplrfchescricyeekzmeyriufirnddrymwaiohas
cipher -->  Rotor: 515311602 --> icrhopjyzhweporyriskemcbyhpvleppcfshopjbmbppyjhymvhcknyqlhlppawcy --> Plugs:['bu', 'ht', 'ps', 'co', 'fz'] --->  iodtcioyetlensmyripkeomuptsslessokptcsbumussyntymotcxnymatlssados
cipher -->  Rotor: 505303702 --> fcfkcjdqjkvcbovxjnwrfvmcfmitkurxzvwjjuqndtcdfdgjcfvqvxfmvwmzifzcj --> Plugs:['ce', 'jl', 'by', 'hz', 'sx'] --->  derkenvqdyvewouslncrfvmefmitiurshigllzandtqdfowlervqviadkhmhiftel
cipher -->  Rotor: 522303708 --> qsxccvasbmegyvubojrqpsscmbapfceuscyrcmxbvyccgkibpxsqczjlsobqtckxc --> Plugs:['bn', 'ce', 'fv', 'iu', 'ly'] --->  nsomebasndxgofinojrvpesrebayvecusaluemxnfeesbkunpasqrdwieondheagx
cipher -->  Rotor: 509324810 --> aaelwgfowtnrqnvneaojjnvfdfsmogijbagjzfofnoozejaoozcwojtffmitmaqqm --> Plugs:['cj', 'en', 'bh', 'xy', 'pr'] --->  hailwefontepsevenalcceofdmymagichrjxzqlfedrsncwooyjwottitrilmasqm
cipher -->  Rotor: 503401123 --> gumlmozhajtpaacachtagayajmaggmmroifwnczltgztkynxwccscwnnlfbaamggb --> Plugs:['ez', 'il', 'mn', 'ou', 'br'] --->  toninuehattcaanachtegeyaymmrgnnyxfftmceitoesaymxweshmwxmofrkanygr
cipher -->  Rotor: 522402112 --> leakcrjsleeoenuborrhaobhmkujzujnenzalueejeejlmqhaetazfynnhucugcpu --> Plugs:['fj', 'bi', 'du', 'rs', 'pv'] --->  leawcsgrleooendiossyajyfrkeatdfhewzalyeefeefrhehajtapjynthucothpo
cipher -->  Rotor: 501406306 --> bqpqmbelbypqyfklykbralsafykhkcvgejhtaqzmrlwmuaukkralalsakaezalamd --> Plugs:['kt', 'nv', 'co', 'jp', 'dy'] --->  bqnemwelbdjqxxtldtbrclclfsthoongephharzcrtwouanttraraisltahainaly
cipher -->  Rotor: 517405613 --> hvuftglwgzhhfoemumkhhvxestqhnplbglplheilkhnqehhsnguldqzngioscnghe --> Plugs:['eh', 'rv', 'ag', 'xy', 'iw'] --->  hpudtalwizeefohovgererygstwenjlhalilnhfleeeqeeewnauldbznaposdnayh
cipher -->  Rotor: 523423614 --> lzmlemhppzlyysldllkziempvvnbdnnepymlgxkntcnpznilaqerizneeciyarehl --> Plugs:['xz', 'hy', 'lt', 'ps', 'cw'] --->  txptedrsesthvwadedixiedsvvnbdnneshotvzenewesxlitaqerizjvelihareyt
cipher -->  Rotor: 521418718 --> vrrugxuvftqbixtrrxvrxtrujmvcdbdmxrljmayzrujruarhwdctkpwyxvmeertbb --> Plugs:['ex', 'au', 'lo', 'hk', 'vy'] --->  orrigeavimqbietrretrowrprmyldtdmerzjmuprraoraurowdcevhhvenmxartdb
cipher -->  Rotor: 506425806 --> qqwenetqlbyhkejmeqkshzqykzqstokayclolvkhlmsmootedwwkmoqhhoqllmnmj --> Plugs:['dq', 'ik', 'nz', 'bm', 'fy'] --->  ddweyetdlmysietbedieandfizdstosyzqlplviblysirotedthibldhaoqdltvbp
cipher -->  Rotor: 519614110 --> rljazqgyzjkgjzbkgvzezmaljxgmwmgmjramhoelpryjedzemlkagewagmyhukjqk --> Plugs:['js', 'kt', 'gi', 'bv', 'hw'] --->  rpsszqfymstisavlarzrmmansximymiosoamhivddrystnnemntaiehammywntcot
cipher -->  Rotor: 520616106 --> uahmzhbymsqjkwlttktdttkzzbtvtutztzhusepmuahjpbvtnwobwkqdxhtwdfddh --> Plugs:['br', 'ik', 'hu', 'pz', 'fv'] --->  hauipuryascjiwnttitbedelbroythtottuhsecthaujqrftndordiqdeutwcvens
cipher -->  Rotor: 525614114 --> bpwutfguwtjvbhwrhrdwpfbwwwdpreutxqgygrddydejwioonpwwfbgbpiyjrxddn --> Plugs:['ew', 'su', 'aj', 'do', 'lp'] --->  ulestfiiebavbherikoelrdeteotfnstxqgymboorowaeatenleaybeblirarroon
cipher -->  Rotor: 516612208 --> shyrkrnoyrpsyodakzkgorkjnxerhfoogkomlwyzuwazruxyrelykbgrrozbsyrti --> Plugs:['dk', 'nw', 'uy', 'cp', 'jm'] --->  sherdswourcpqokapudggfemesetsfookdoagtuthwahryquretugegarocesbrti
cipher -->  Rotor: 517623825 --> uwqbuxywpehqzzwnusuouvnzxohrdconuvwgruodqfbzztohtugsekzurabufmruu --> Plugs:['eu', 'lz', 'gh', 'my', 'dt'] --->  ucqbexmwrngclaspeseoednllogftconcvwhrentqfblldogderseszeraweffree
cipher -->  Rotor: 506725202 --> syqpnkhigoejjnbjpkauzwefkjbkccnezyjrjnqookzenjzpzizzkfpxnhekgjxjc --> Plugs:['rz', 'kt', 'jl', 'go', 'aq'] --->  shapothhobelloyeptqueweftlntftcerylzliaogtrenlexwirytfzxnhetolxlc
cipher -->  Rotor: 515720301 --> rtxfnjeklttflctjhsdhwhnhkhhrhrzhhobevwtcpaccvdhyrafcyuylzplfhhnrg --> Plugs:['ho', 'ci', 'gx', 'mu', 'bk'] --->  rpafndebtttguitwospstinonoogorzfesmevwrppasiodoyrsomdmywqilfootrx
cipher -->  Rotor: 521700319 --> kwxdorvotkllkdtpogkfottwisedoxoeboixhptdddbpxndldopjprdvipnlfesrh --> Plugs:['de', 'hx', 'ao', 'mn', 'gy'] --->  rthearvoaklyketwayjfattwiedeasadvarlxpeeeowihmeeeafhpoevitpofesrx
cipher -->  Rotor: 512819316 --> qqfibwzqypyfkninceyjedybtgsmzydqnyyoywjvzryqqjwnwayelqvevlgryxuyg --> Plugs:['ty', 'jq', 'fh', 'km', 'il'] --->  jjhliwzjjbivmplncethidtbygskstyytttotenczrtjmqonhareilfevigrtxutr
cipher -->  Rotor: 516810612 --> wjfnkxyrnyucwzkacvabbgfkmtbsehndeetqbnmnxinknrdjgqnbpmfnnnnpzjppn --> Plugs:['en', 'lu', 'bs', 'cv', 'pz'] --->  vjuokiirealvaptavcassesfyysonhednrtmsemexjeheldjgtesqmoiceeywjjwe
cipher -->  Rotor: 603117220 --> oytcjkzhpcoevsrepssntozlegkptsaxosqhsltosskjwclmppakorqjgtvsngtss --> Plugs:['pr', 'ij', 'xz', 'lv', 'ny'] --->  onthikxhrgoelsberstbtoalehervsanosoqsstoscohachmrrakolpigklougtes
cipher -->  Rotor: 616108302 --> nyfzywpqfxwfmaqdfjdnnfmlcrhnkryaqffyolfwekffowhfwptqgkedaankqnlmj --> Plugs:['iq', 'fs', 'ku', 'pz', 'bg'] --->  njspjwgisxnsmanksjdmqxjlfrhourewitsyolsseusspohsnhtituedwanuintmy
cipher -->  Rotor: 603104521 --> jzuzvzodpsxldluqutuxqvixtujdcrljpdjfaupjufgccdrvjuvzppjuiqzoqixtc --> Plugs:['iz', 'bx', 'qw', 'hk', 'de'] --->  miuifioeasbleldwofovevzbtujecrcapqifmusyvfucdervbqvippjudoaowixtc
cipher -->  Rotor: 603223105 --> svtrswuvnbttwbqeemznysspwoeossexvvngsljnbctskkowywlebsnuwskxtiwbp --> Plugs:['as', 'bh', 'ir', 'fp', 'qz'] --->  avtiewlrghotwhqeemqmyasfwodoasgevdngaldnhctasooceilehanurakxtrshp
cipher -->  Rotor: 621200306 --> nxfbgnyfnihbfhjafimfibgrnvnfniyvangdbluqjinwrqpeeawbkfukreqbnsnzn --> Plugs:['uz', 'go', 'ft', 'bs', 'lp'] --->  nctsonwtnhestarytimtiferrvnoniyvarodspzqjinwrvleeowritekleqsnbous
cipher -->  Rotor: 625202306 --> bqkgjwovlelxbxehgerbgxbxdfwwpixfjvpcbbmnfpbbcfyqbmqqxhppxmbzcxrsx --> Plugs:['ex', 'hj', 'kn', 'bl', 'qt'] --->  dtngfwoveobelpxjgxulieledawwriofhewilbxnfcoscfdtisttejspqqlcceese
cipher -->  Rotor: 615222405 --> qhfbigqqzgdxmguxxvjzrxgenqhneugrzrndpxvmcjghqekgzqhzvufgombfqggyq --> Plugs:['qt', 'cz', 'ax', 'dh', 'lp'] --->  tdtbkttlathaprsaavlcrarentdneerrcrchlasmzjedtekratdcvudooyxftagyt
cipher -->  Rotor: 606202525 --> fuufogqkfmmkeellrxkmqxekdknfidyjaympmmknickedxwtxpseyieepmpfmvdmk --> Plugs:['am', 'kr', 'su', 'hw', 'di'] --->  fssfogvxzaaneellicrvtceryruddlypayapxasbacredthoxpeeldeeparfaeiar
cipher -->  Rotor: 600222719 --> neazeozbqwmxxnhsyontunxjbuuoumxsagdoynxenhrrnpuoyuwuopyrhohhwhgho --> Plugs:['su', 'dh', 'ry', 'pv', 'bm'] --->  neageonmawbwxndurontsyzfrslcsbxusohornyendyynisorknsieryeohdfhdyo
cipher -->  Rotor: 615222711 --> xkkhvdfrktadbdaynjttadbxxhpydxvpkfjqdkbydtnivbnjxksydjpnzrysmtxdx --> Plugs:['ek', 'bo', 'lv', 'ry', 'ix'] --->  geecldfyeeadodarnjbovdomihtrdilveteqdeoldtaxfonjimsadarnprrsutdsi
cipher -->  Rotor: 620310121 --> ttfrawyyjurvzstdhqzvhrzrnjmmszzwszwzmzzznjrxhxpdzreuobrajtgyahvja --> Plugs:['ez', 'jo', 'ds', 'nw', 'fu'] --->  ituranoyofevedksrgevhmerasmrxeendengopeeniryhavserzslbraotupapvoi
cipher -->  Rotor: 614306205 --> rcnctnnmjzjlwbeysanyervrxjiymyvywnjkrtsxpeczxjxywdefxxjytejyxtrze --> Plugs:['cv', 'io', 'dh', 'lu', 'gj'] --->  rlictsnmangunbeosanmeechtgovbycewngkrcexpevzeguywhedcxnjteayskrne
cipher -->  Rotor: 608310401 --> tluptlqfgstqfkmnvnqdapvsmubtijhqhqvfnubiqfnknlxnlnbapaqupqauhansn --> Plugs:['oq', 'en', 'pr', 'jy', 'ht'] --->  alurblofvshofimeveodarssmyyhaynotovwekeioreteleeveblrhouroattaese
cipher -->  Rotor: 616300720 --> jmvsltnsdrcjrorbkysaahkezivdrzmsqcassenucafshzssserjnnsurhrczwjcd --> Plugs:['du', 'ct', 'oz', 'mp', 'gw'] --->  jhesltnsurtlkfittssaaveehivdropsttasdendfafshossseyflnserhatofjtu
cipher -->  Rotor: 621307804 --> lcnfsgolvopppoysuvsvvetnvspmaludgwvofyvonldjyxouddbgpvjuogpdumywv --> Plugs:['ev', 'pr', 'aj', 'ch', 'mt'] --->  whowsnohlorawsysueseevetesptasudiweofmoonldayxemddegreakogrdttybe
cipher -->  Rotor: 623315822 --> jcggjfljgxtpgjfdlnnkptllrxtrhxswfhqpmluejayllgfdpjygdmyiyltqjgjld --> Plugs:['jo', 'ix', 'eg', 'ps', 'kw'] --->  cxeeofeoeitseoffsbefitalritruipofhasimudhanletudsoyddmyxyztqoeold
cipher -->  Rotor: 620410115 --> zbliwwtrwexrdquqpnzgjisuwjmlyszwsczjmgpojwljdkwxwwyrwfgmljrxmwifw --> Plugs:['ew', 'jt', 'mx', 'gs', 'az'] --->  qnlieewcewmedoodtfnstiguetxliraejcithypoiettdmadeecrefsxlirmxeife
cipher -->  Rotor: 608413221 --> xxbtfmyrxxmttdfyyffkpxltjibawyfjyyybqwmwpydsrwsufloyxitlgrmhbjryr --> Plugs:['ey', 'gi', 'cz', 'su', 'fr'] --->  obstrfffxxttldaberrspiltygwiwerheeebqwmwpeduwousrloetithifmhbjfer
cipher -->  Rotor: 620401222 --> uywmmsbmmvmvmsdxcamxixodvdimkozhywwemmkljdsjdfctwyuuaxwauweojyhdm --> Plugs:['su', 'hj', 'fx', 'iy', 'bq'] --->  siwmfuamnvnvmudfcaimyyodqdyomowxiniemellhdnhborthssslowahteohigdt
cipher -->  Rotor: 615412315 --> xkkdzvfqatpkkjphgzhblwvfdkcbdhvokhoxkspfckokoekkzpcuqknztcxautubz --> Plugs:['ek', 'au', 'iz', 'gh', 'bd'] --->  umebivfwatpeejuhhiglccvfsecebevjetoxestxceoeakefircateniucouaindi
cipher -->  Rotor: 624524123 --> cqvhwzwwncdjqaokdookhfhctznlcfzebhhacxuznbtozhfhwazpcwcuvzzcnsekc --> Plugs:['ci', 'ez', 'gj', 'hs', 'my'] --->  gauswrzwtidoyarndooysfsitenldfefassaiarenbtodhoswatpieiaveeinhzki
cipher -->  Rotor: 615521403 --> keitxdtwsutwsyyvjlwuyemwfzwnhzgyzmdhympzdgwboywoozucmdwyougmwgwya --> Plugs:['ew', 'im', 'cn', 'kq', 'py'] --->  rwrtfmtesutagppvknewowteffechzrneidlciyfoserypeoizdniresouglegepa
cipher -->  Rotor: 616500823 --> uttxxxmkkqvkhxomhiluoqexqflxelomyhddmyxdqelugmhxzpxmpxtfmfsyaxsdn --> Plugs:['ix', 'qs', 'ko', 'bz', 'df'] --->  uttiaiioosiohismhxptoseisdlielefywefmyinsemusihiduippitdunpyanhfe
cipher -->  Rotor: 603709102 --> rpvxhqwukulkouwkfqdlfxqpxkxhgxtokxjrlrxrxvpxkcomxwpippddlmtvqyqoo --> Plugs:['ex', 'ks', 'qt', 'np', 'jr'] --->  qnverthusulsoewsfttllexnedthcetosebelrefewfusfimgwninnddldqftytoo
cipher -->  Rotor: 625701108 --> fyvzzoczzzbclaquqcklnzuqhszzmpgdkzhlazlcsxdawqzucihcogfpdqqpqmmnn --> Plugs:['sz', 'iq', 'bg', 'cn', 'kl'] --->  fthsheassegndarhinlsmsuihussmpablthoaskyzbdthusuddhnobrgeiiaimecc
cipher -->  Rotor: 615719221 --> qzlpmoronguohvvpdoovvympwkgkgdamppvpoevqrrgdhoavwjqywobooosecgtkx --> Plugs:['gu', 'eo', 'pt', 'bm', 'kz'] --->  xlltberenugthcimdeevgnctfzucudabanvteovorrudheavwesreemeresocuqzx
cipher -->  Rotor: 603806110 --> ceokhddwlrwbtodunfhjehkwwefacjnowxffaxbwojyxjwthrvwweubwfuebdpjwn --> Plugs:['ew', 'bi', 'ux', 'gy', 'ah'] --->  ndokaddwireitoditdbgwnkenwficwnyefoffumefjputethryeeddiexuwidpten
cipher -->  Rotor: 604804119 --> ofaafikevyydgnxesxheaaeymsmrkuhwsamjucytcoyrdmrexcyeantrdmaayaaej --> Plugs:['bj', 'hx', 'qv', 'lp', 'rt'] --->  ofaihikedoydgoheshheaatamsetcuywserbutercoetdmxemyyeanetrnaawaghb
cipher -->  Rotor: 622821111 --> mxtwshmqyxssvhsmraykhaohsvfrkowhhscsngvrurqsppqhbzhdsmxtqzzwmnsmr --> Plugs:['eh', 'px', 'bn', 'gy', 'kl'] --->  gttwsemqxassvesrrarlcaiesefrloweeradbyoouetwxxqenxedsisthvzembrmr
cipher -->  Rotor: 612818406 --> xxshisidedrvsjudacrrmmqdzhuvonmowocsrfoziyddrczeirjdhrbhprzddxcds --> Plugs:['tz', 'er', 'cy', 'ds', 'jp'] --->  gxthihnsrsevajwsayeemmisthcvknmowoydemoticsseburiepshmbujensstysd
cipher -->  Rotor: 613813422 --> odjgfoukkkxudpejjomyokopzfsfojrjsueqpxkoygkefhpjywedgjxgmeqjegtwe --> Plugs:['dj', 'kr', 'gl', 'ip', 'fq'] --->  owdlfourryeujieedomatraizqtqedhysuefigraylrehhzdawejldilmendettwy
cipher -->  Rotor: 601818501 --> qhsduxcbaxwphclqxphpnxfxlhhbvhzcelhfhuishsmuevelkxlhxtqiuumsbkvmx --> Plugs:['dx', 'gv', 'hi', 'al', 'oq'] --->  opsledcsdmwpicaddplandfxaiibgksreayfiuisispungelldapdtthurtssqged
cipher -->  Rotor: 612812523 --> rhbngbriytlimpwasqqtgljpyyzyecxayqydyyfmyzbijtszgtztzizdtqywfltwy --> Plugs:['nz', 'qs', 'jw', 'kv', 'hu'] --->  rubifbeigtlimpeasnstnjwwexniaceaysyatuttlzbswntnctntsindtsyanltry
cipher -->  Rotor: 715110204 --> jsfbkkbkykhjbxbhtuvwobtzirgxarkqahnghgbynkkkqbbwekgetbhhnpwxnzzwt --> Plugs:['ko', 'bd', 'ht', 'ei', 'jy'] --->  vsfdoodomotydmdthuvqodhzergxtromakngtoounoootdfwiwghhuttmpexnhewh
cipher -->  Rotor: 722106203 --> hkygheklbhisihhauhddxhhexryxcjlppthtixwgejfackhyvgcbrcbxqchcofghe --> Plugs:['jy', 'ru', 'km', 'sw', 'qz'] --->  hmjgsellbhilihsacqddoyheouactyrpvthtthsslyfacexjiglbrebxzchcofghe
cipher -->  Rotor: 714105510 --> leptkscctczzidccoeplctiiwfeslkxbkldevdxngyzwxekxltznczbdksexcedls --> Plugs:['az', 'ku', 'qy', 'gh', 'fp'] --->  lofthschbclaidlyoeflagoispetlldbuldevdblhqawxeundtanavbdusexcedlo
cipher -->  Rotor: 715119613 --> dougxlohakxslllnzaowosdnosdjzwfodakdllntdacwkaaodcwmwtxlqqeylvnak --> Plugs:['rw', 'el', 'fs', 'px', 'hm'] --->  qougpedmyivdeeenjxurofynofbjzrsonaldoeatuarrkiaodcohrtieqrlyevnab
cipher -->  Rotor: 718115618 --> hvflhotirallqvihfladvhhhxvasflemvrvvpxeqvkpjnlchiwwpvaabcjuaaphfm --> Plugs:['ev', 'ho', 'cy', 'qz', 'fw'] --->  feodretitaulberofoadeoohxeaswldmereesxnzqkpjnlyoefffevagyjuampofs
cipher -->  Rotor: 701114812 --> wuoihsobxqxbwxxzxrzzshzubxaygwazbzubqbxmgjnzjidbrtkzvuiiijwrszgru --> Plugs:['ez', 'mu', 'cx', 'dj', 'at'] --->  qmtihaoycqchnvxecriesremectbciteveybqccugdbedidiraseomiviunrssgrm
cipher -->  Rotor: 720105816 --> tnxenhykayeeeqeeavmmyigaeabifdpykmbefxrefizpvmcbnhenerstudgderyar --> Plugs:['jq', 'ao', 'st', 'dr', 'gx'] --->  sogerhmhoyeeenenovpmyixoeotissaykmlefudefiepvjriwhewedtsusareryod
cipher -->  Rotor: 701218108 --> zuxnudybjxzbozpjxxnxozyuodzkospanegruxayusyghnwodzguobtgyohuuwysd --> Plugs:['eu', 'iz', 'jl', 'hy', 'dt'] --->  rexnethbonibovwlxxneolhentiprspxnugrebpheshgvnyotigevatghoneeshst
cipher -->  Rotor: 701213314 --> fkduanhuphurucwokpvkztuieiqmlknhgunqkapqkvkbkhfundopdayamupauuihy --> Plugs:['ek', 'ho', 'tu', 'ry', 'bm'] --->  xedtanotyotntvwhepveyttijiaplenosdnqeavievemeoftntwiilramtpattlor
cipher -->  Rotor: 706216408 --> wsengxdcsvtxbskbbciwejctkmkslctzrdpcfsnpcukeyewwjhjvcsyrccjkccwps --> Plugs:['co', 'ik', 'ej', 'ly', 'px'] --->  sstngqdosetpesibbosamektimiswotwrdpofvncounjtjdwehehonyeofeioowxs
cipher -->  Rotor: 701205518 --> sutqwpufmmnlmghlclqnglmlzzzjymfciiigppgfaicmgtltspdslljugyybltlum --> Plugs:['el', 'mt', 'au', 'oq', 'dg'] --->  ypmodpaytinatyhaceondrtelzzgymzcaiidppdfuictdmeepprenetadyabeueat
cipher -->  Rotor: 709203518 --> uibesmixsczayrgysztstbbsbzbdqbusgcbczuzzdsttzzinrjdrcwekqwpkzrjzg --> Plugs:['ez', 'ab', 'gp', 'hu', 'do'] --->  dtazsmidncebyrinsetstcosseatqbhspzacehyeostteeigroonewzkrwzkensep
cipher -->  Rotor: 710216520 --> lbpgmqlrtyxsshurcfgrslrososldsjourrgvupyqfffplojvrbubobefrhssqsjh --> Plugs:['aq', 'vx', 'ft', 'eu', 'dw'] --->  sbppealofyossierueprsorfcosrweboerygiepyutitplovurbejobuthisersnn
